date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,result,goal_difference,year,tournament_weight,elo_home,elo_away,elo_diff,home_scored,home_conceded,home_goal_diff,home_win_rate,home_draw_rate,away_scored,away_conceded,away_goal_diff,away_win_rate,away_draw_rate,h2h_home_wins,h2h_away_wins,h2h_draws,actual_result
2010-10-12,Armenia,Andorra,4.0,0.0,UEFA Euro qualification,Yerevan,Armenia,0,H,4.0,2010.0,3.0,920.8505057943041,628.1753042802563,292.6752015140478,1.3,1.8,-0.5,0.3,0.1,0.2,3.3,-3.1,0.0,0.0,1,0,1,
2010-10-12,Azerbaijan,Turkey,1.0,0.0,UEFA Euro qualification,Baku,Azerbaijan,0,H,1.0,2010.0,3.0,945.0212650377224,1216.9939953615926,-271.9727303238702,1.0,1.6,-0.6,0.3,0.3,1.7,1.0,0.7,0.7,0.0,0,1,1,
2010-10-12,Belarus,Albania,2.0,0.0,UEFA Euro qualification,Minsk,Belarus,0,H,2.0,2010.0,3.0,1085.5764665221634,1032.445509135873,53.13095738629045,1.0,0.6,0.4,0.4,0.4,0.9,0.7,0.2,0.5,0.4,1,0,1,
2010-10-12,Belgium,Austria,4.0,4.0,UEFA Euro qualification,Brussels,Belgium,0,D,0.0,2010.0,3.0,1037.8021947117816,1067.3227685341838,-29.520573822402184,1.3,0.9,0.4,0.5,0.0,1.5,1.4,0.1,0.5,0.1,0,0,0,
2010-10-12,Bulgaria,Saudi Arabia,2.0,0.0,Friendly,Istanbul,Turkey,1,H,2.0,2010.0,1.0,1085.5410301860245,1248.0106240102946,-162.46959382427008,1.4,1.8,-0.4,0.3,0.1,1.5,0.7,0.8,0.5,0.4,0,0,0,
2010-10-12,Costa Rica,El Salvador,2.0,1.0,Friendly,Ciudad Quesada,Costa Rica,0,H,1.0,2010.0,1.0,1084.279089615315,987.4725205598846,96.80656905543026,0.7,1.7,-1.0,0.1,0.2,0.7,1.7,-1.0,0.1,0.1,5,2,1,
2010-10-12,Croatia,Norway,2.0,1.0,Friendly,Zagreb,Croatia,0,H,1.0,2010.0,1.0,1274.5569326806065,1213.627051903019,60.929880777587414,1.7,0.3,1.4,0.7,0.3,1.4,0.6,0.8,0.9,0.0,1,0,0,
2010-10-12,Ecuador,Poland,2.0,2.0,Friendly,Montreal,Canada,1,D,0.0,2010.0,1.0,1103.9570822208645,1115.4306908918522,-11.473608670987687,0.6,1.1,-0.5,0.2,0.2,1.5,1.6,-0.1,0.3,0.4,1,1,0,
2010-10-12,Guatemala,Honduras,0.0,2.0,Friendly,Los Angeles,United States,1,A,-2.0,2010.0,1.0,1014.3519923743502,1103.4119072397173,-89.05991486536709,1.5,1.7,-0.2,0.4,0.1,0.6,1.4,-0.8,0.0,0.5,0,3,0,
2010-10-12,Bahrain,Uzbekistan,2.0,4.0,Friendly,Riffa,Bahrain,0,A,-2.0,2010.0,1.0,1144.4847790225494,1018.9305418605088,125.55423716204064,1.1,1.7,-0.6,0.3,0.2,1.0,1.6,-0.6,0.2,0.2,2,0,1,
2010-10-12,Iceland,Portugal,1.0,3.0,UEFA Euro qualification,Reykjavík,Iceland,0,A,-2.0,2010.0,3.0,949.4554576293563,1256.89527953923,-307.4398219098737,1.0,0.6,0.4,0.3,0.4,2.0,0.8,1.2,0.4,0.4,0,0,0,
2010-10-12,Faroe Islands,Northern Ireland,1.0,1.0,UEFA Euro qualification,Toftir,Faroe Islands,0,D,0.0,2010.0,3.0,727.5635791662179,1015.9971881230554,-288.4336089568375,0.6,2.9,-2.3,0.1,0.1,0.2,1.0,-0.8,0.1,0.3,0,0,0,
2010-10-12,Greece,Israel,2.0,1.0,UEFA Euro qualification,Piraeus,Greece,0,H,1.0,2010.0,3.0,1145.2299158220997,1103.1996947494756,42.030221072624045,0.7,1.2,-0.5,0.3,0.3,1.7,1.2,0.5,0.4,0.2,1,0,1,
2010-10-12,Italy,Serbia,3.0,0.0,UEFA Euro qualification,Genoa,Italy,0,H,3.0,2010.0,3.0,1210.293634428919,1180.4598035382394,29.833830890679565,1.3,1.0,0.3,0.2,0.5,1.1,1.2,-0.1,0.3,0.2,0,0,0,
2010-10-12,Finland,Hungary,1.0,2.0,UEFA Euro qualification,Helsinki,Finland,0,A,-1.0,2010.0,3.0,1023.6786097428314,1025.3606581677993,-1.6820484249678884,0.8,1.2,-0.4,0.3,0.3,1.4,2.1,-0.7,0.3,0.1,0,0,0,
2010-10-12,China,Uruguay,0.0,4.0,Friendly,Wuhan,China,0,A,-4.0,2010.0,1.0,1183.9417716852824,1278.1908580517804,-94.24908636649798,1.4,0.7,0.7,0.5,0.3,2.4,1.0,1.4,0.6,0.2,0,0,0,
2010-10-12,Estonia,Slovenia,0.0,1.0,UEFA Euro qualification,Tallinn,Estonia,0,A,-1.0,2010.0,3.0,1007.2794617408897,1139.233592443179,-131.95413070228938,1.3,1.1,0.2,0.4,0.3,1.9,0.8,1.1,0.6,0.2,0,1,0,
2010-10-12,England,Montenegro,0.0,0.0,UEFA Euro qualification,London,England,0,D,0.0,2010.0,3.0,1362.8092489563776,1096.2630365945877,266.5462123617899,2.0,1.0,1.0,0.7,0.2,1.0,0.6,0.4,0.6,0.1,0,0,0,
2010-10-12,Equatorial Guinea,Botswana,0.0,2.0,Friendly,Malabo,Equatorial Guinea,0,A,-2.0,2010.0,1.0,860.0690321749025,1024.991821072007,-164.9227888971045,0.6,2.1,-1.5,0.1,0.1,1.1,0.3,0.8,0.7,0.2,0,0,0,
2010-10-12,North Macedonia,Russia,0.0,1.0,UEFA Euro qualification,Skopje,North Macedonia,0,A,-1.0,2010.0,3.0,1063.3598469843785,1204.0384615017033,-140.67861451732483,1.7,0.8,0.9,0.6,0.3,1.3,0.9,0.4,0.5,0.2,0,2,0,
2010-10-12,Indonesia,Maldives,3.0,0.0,Friendly,Jakarta,Indonesia,0,H,3.0,2010.0,1.0,976.0658793445955,947.5607055422065,28.50517380238898,0.5,1.9,-1.4,0.0,0.3,2.1,1.0,1.1,0.6,0.2,0,0,0,
2010-10-12,San Marino,Moldova,0.0,2.0,UEFA Euro qualification,Serravalle,San Marino,0,A,-2.0,2010.0,3.0,621.0314968477694,928.3888125605577,-307.35731571278825,0.0,5.7,-5.7,0.0,0.0,1.1,1.4,-0.3,0.2,0.3,0,0,0,
2010-10-12,New Zealand,Paraguay,0.0,2.0,Friendly,Wellington,New Zealand,0,A,-2.0,2010.0,1.0,1085.6790509119,1170.8671489523344,-85.1880980404344,0.7,1.0,-0.3,0.2,0.5,0.8,0.5,0.3,0.3,0.4,0,0,1,
2010-10-12,Kazakhstan,Germany,0.0,3.0,UEFA Euro qualification,Astana,Kazakhstan,0,A,-3.0,2010.0,3.0,849.5897962923511,1389.354087026475,-539.764290734124,0.8,2.2,-1.4,0.2,0.0,2.4,0.8,1.6,0.7,0.1,0,0,0,
2010-10-12,Liechtenstein,Czech Republic,0.0,2.0,UEFA Euro qualification,Vaduz,Liechtenstein,0,A,-2.0,2010.0,3.0,710.6413736397034,1147.290321066712,-436.6489474270087,0.4,2.5,-2.1,0.0,0.2,1.2,0.9,0.3,0.4,0.2,0,0,0,
2010-10-12,Mexico,Venezuela,2.0,2.0,Friendly,Ciudad Juárez,Mexico,0,D,0.0,2010.0,1.0,1275.7234189287574,1144.704497137958,131.01892179079937,1.5,1.2,0.3,0.4,0.2,1.0,0.9,0.1,0.4,0.3,3,0,0,
2010-10-12,Netherlands,Sweden,4.0,1.0,UEFA Euro qualification,Amsterdam,Netherlands,0,H,3.0,2010.0,3.0,1428.5055089802288,1221.7247073544886,206.7808016257402,1.9,0.8,1.1,0.8,0.1,2.3,0.5,1.8,0.8,0.1,1,0,0,
2010-10-12,Oman,Chile,0.0,1.0,Friendly,Muscat,Oman,0,A,-1.0,2010.0,1.0,1135.93538245015,1275.8815529166434,-139.9461704664934,1.1,1.2,-0.1,0.3,0.3,1.3,0.8,0.5,0.6,0.0,0,0,0,
2010-10-12,Kuwait,Vietnam,3.0,1.0,Friendly,Kuwait City,Kuwait,0,H,2.0,2010.0,1.0,1112.1223127267092,1000.0274286564346,112.09488407027459,1.6,1.3,0.3,0.4,0.4,0.8,1.5,-0.7,0.2,0.4,0,1,0,
2010-10-12,Latvia,Georgia,1.0,1.0,UEFA Euro qualification,Riga,Latvia,0,D,0.0,2010.0,3.0,967.0932072326872,928.7305929373996,38.362614295287585,0.5,1.3,-0.8,0.1,0.3,0.8,1.5,-0.7,0.2,0.4,1,0,0,
2010-10-12,Denmark,Cyprus,2.0,0.0,UEFA Euro qualification,Copenhagen,Denmark,0,H,2.0,2010.0,3.0,1158.804762297184,1005.4918570762947,153.31290522088932,1.0,1.5,-0.5,0.3,0.1,1.7,2.1,-0.4,0.2,0.4,0,0,0,
2010-10-12,France,Luxembourg,2.0,0.0,UEFA Euro qualification,Metz,France,0,H,2.0,2010.0,3.0,1199.9085035702221,729.663239912915,470.2452636573072,0.9,1.0,-0.1,0.3,0.2,0.4,2.4,-2.0,0.0,0.3,0,0,0,
2010-10-12,Scotland,Spain,2.0,3.0,UEFA Euro qualification,Glasgow,Scotland,0,A,-1.0,2010.0,3.0,1049.4401676902469,1478.5884304576573,-429.1482627674104,0.5,1.5,-1.0,0.3,0.1,1.7,0.7,1.0,0.8,0.1,0,0,0,
2010-10-12,Saudi Arabia,Gabon,1.0,0.0,Friendly,Istanbul,Turkey,1,H,1.0,2010.0,1.0,1219.2850554278612,1123.9622554382454,95.32279998961576,1.5,0.7,0.8,0.5,0.4,1.1,0.7,0.4,0.4,0.3,0,0,0,
2010-10-12,Slovakia,Republic of Ireland,1.0,1.0,UEFA Euro qualification,Žilina,Slovakia,0,D,0.0,2010.0,3.0,1116.593646961911,1179.1911340879642,-62.59748712605324,1.3,1.2,0.1,0.4,0.3,1.2,1.0,0.2,0.4,0.2,0,1,1,
2010-10-12,Switzerland,Wales,4.0,1.0,UEFA Euro qualification,Basel,Switzerland,0,H,3.0,2010.0,3.0,1156.7834362094304,1024.6005402940143,132.1828959154161,0.5,1.0,-0.5,0.2,0.3,1.3,1.3,0.0,0.3,0.0,0,0,0,
2010-10-12,United Arab Emirates,Angola,0.0,2.0,Friendly,Abu Dhabi,United Arab Emirates,0,A,-2.0,2010.0,1.0,1061.0401085526544,1017.1384843991524,43.901624153501984,1.1,0.7,0.4,0.5,0.2,0.9,1.3,-0.4,0.2,0.4,0,0,0,
2010-10-12,United States,Colombia,0.0,0.0,Friendly,Chester,United States,0,D,0.0,2010.0,1.0,1209.696665523645,1159.322065607016,50.374599916628995,1.5,1.7,-0.2,0.3,0.3,1.3,1.3,0.0,0.4,0.2,0,1,0,
2010-10-12,Panama,Peru,1.0,0.0,Friendly,Panama City,Panama,0,H,1.0,2010.0,1.0,1110.7431874491424,1078.5080698498505,32.235117599291925,1.9,1.1,0.8,0.5,0.2,1.3,1.0,0.3,0.6,0.0,1,1,0,
2010-10-12,South Korea,Japan,0.0,0.0,Friendly,Seoul,South Korea,0,D,0.0,2010.0,1.0,1236.427377429971,1264.170207079142,-27.74282964917097,1.2,1.2,0.0,0.4,0.1,0.9,0.9,0.0,0.5,0.1,2,0,2,
2010-10-12,Qatar,Iraq,1.0,2.0,Friendly,Doha,Qatar,0,A,-1.0,2010.0,1.0,1087.6303836574716,1094.3529323897017,-6.722548732230052,1.1,1.4,-0.3,0.2,0.5,1.9,0.9,1.0,0.7,0.1,4,1,0,
2010-10-12,Philippines,Macau,5.0,0.0,Dragon Cup,Kaohsiung,Taiwan,1,H,5.0,2010.0,2.0,812.903204591226,651.2771489706546,161.62605562057138,1.3,1.4,-0.1,0.4,0.3,1.4,3.2,-1.8,0.2,0.1,0,0,0,
2010-10-13,Guyana,Saint Lucia,1.0,0.0,CFU Caribbean Cup qualification,Paramaribo,Suriname,1,H,1.0,2010.0,2.0,987.0832467487347,799.3750195483046,187.7082272004301,0.9,1.6,-0.7,0.2,0.3,0.8,3.4,-2.6,0.1,0.1,2,0,0,
2010-10-13,India,Yemen,3.0,6.0,Friendly,Pune,India,0,A,-3.0,2010.0,1.0,1005.4585771548038,1003.8631531244192,1.5954240303846063,1.2,1.0,0.2,0.4,0.1,1.1,0.8,0.3,0.4,0.2,0,2,0,
2010-10-13,Suriname,Curaçao,2.0,1.0,CFU Caribbean Cup qualification,Paramaribo,Suriname,0,H,1.0,2010.0,2.0,979.1115555577011,888.1977357648254,90.91381979287564,1.3,2.0,-0.7,0.3,0.3,0.7,2.0,-1.3,0.1,0.2,2,1,1,
2010-10-14,Dominican Republic,British Virgin Islands,17.0,0.0,CFU Caribbean Cup qualification,San Cristóbal,Dominican Republic,0,H,17.0,2010.0,2.0,859.1356236820606,802.8078848676898,56.32773881437072,1.1,2.7,-1.6,0.2,0.0,0.9,1.8,-0.9,0.2,0.4,0,0,0,
2010-10-15,British Virgin Islands,Dominica,0.0,10.0,CFU Caribbean Cup qualification,San Cristóbal,Dominican Republic,1,A,-10.0,2010.0,2.0,782.6651313115226,837.174191446538,-54.509060135015375,0.8,3.5,-2.7,0.1,0.4,1.0,1.5,-0.5,0.2,0.3,0,1,0,
2010-10-15,Suriname,Saint Lucia,2.0,1.0,CFU Caribbean Cup qualification,Paramaribo,Suriname,0,H,1.0,2010.0,2.0,991.0178304807049,791.2660688980885,199.75176158261638,1.4,1.7,-0.3,0.4,0.3,0.7,3.3,-2.6,0.1,0.1,0,0,0,
2010-10-15,Curaçao,Guyana,2.0,3.0,CFU Caribbean Cup qualification,Paramaribo,Suriname,1,A,-1.0,2010.0,2.0,876.2914608418216,995.1921973989508,-118.90073655712922,0.8,2.1,-1.3,0.1,0.2,1.0,1.3,-0.3,0.3,0.3,0,2,0,
2010-10-17,Dominican Republic,Dominica,0.0,1.0,CFU Caribbean Cup qualification,San Cristóbal,Dominican Republic,0,A,-1.0,2010.0,2.0,879.2783772382277,857.439431725272,21.83894551295566,2.7,2.5,0.2,0.3,0.0,2.0,1.5,0.5,0.3,0.2,0,0,0,
2010-10-17,Saint Lucia,Curaçao,2.0,2.0,CFU Caribbean Cup qualification,Paramaribo,Suriname,1,D,0.0,2010.0,2.0,783.5696207959244,865.5628414739508,-81.99322067802643,0.6,3.5,-2.9,0.0,0.1,1.0,2.2,-1.2,0.1,0.2,0,0,0,
2010-10-17,Suriname,Guyana,0.0,2.0,CFU Caribbean Cup qualification,Paramaribo,Suriname,0,A,-2.0,2010.0,2.0,998.714278582869,1005.9208167668216,-7.206538183952603,1.6,1.5,0.1,0.5,0.3,1.3,1.2,0.1,0.4,0.3,2,1,1,
2010-10-22,Laos,Cambodia,0.0,0.0,AFF Championship qualification,Vientiane,Laos,0,D,0.0,2010.0,2.0,764.4860967523397,711.4059449705508,53.08015178178891,1.0,3.3,-2.3,0.3,0.0,1.3,2.3,-1.0,0.3,0.1,0,1,1,
2010-10-22,Grenada,Puerto Rico,3.0,1.0,CFU Caribbean Cup qualification,St. George's,Grenada,0,H,2.0,2010.0,2.0,939.3832250453394,977.805278443487,-38.42205339814768,1.0,2.9,-1.9,0.1,0.3,1.6,1.2,0.4,0.6,0.2,0,0,0,
2010-10-22,Saint Kitts and Nevis,Guadeloupe,1.0,2.0,CFU Caribbean Cup qualification,St. George's,Grenada,1,A,-1.0,2010.0,2.0,959.2254829537053,1094.0929248599953,-134.86744190628997,1.7,1.0,0.7,0.3,0.4,1.5,1.4,0.1,0.5,0.2,1,1,0,
2010-10-22,Timor-Leste,Philippines,0.0,5.0,AFF Championship qualification,Vientiane,Laos,1,A,-5.0,2010.0,2.0,714.5357459197336,826.4797508195459,-111.94400489981228,1.2,3.7,-2.5,0.0,0.1,1.8,1.4,0.4,0.5,0.2,0,2,0,
2010-10-24,Guadeloupe,Puerto Rico,3.0,2.0,CFU Caribbean Cup qualification,St. George's,Grenada,1,H,1.0,2010.0,2.0,1104.176286393596,955.6024996530938,148.57378674050221,1.5,1.4,0.1,0.5,0.2,1.6,1.2,0.4,0.6,0.2,1,0,0,
2010-10-24,Cambodia,Timor-Leste,4.0,2.0,AFF Championship qualification,Vientiane,Laos,1,H,2.0,2010.0,2.0,715.0443283165328,698.0116376847147,17.032690631818014,1.0,2.1,-1.1,0.2,0.2,1.0,3.9,-2.9,0.0,0.1,1,0,1,
2010-10-24,Laos,Philippines,2.0,2.0,AFF Championship qualification,Vientiane,Laos,0,D,0.0,2010.0,2.0,760.8477134063577,843.0038590545647,-82.15614564820703,1.0,2.4,-1.4,0.3,0.1,2.0,1.4,0.6,0.5,0.2,2,0,0,
2010-10-24,Grenada,Saint Kitts and Nevis,2.0,0.0,CFU Caribbean Cup qualification,St. George's,Grenada,0,H,2.0,2010.0,2.0,961.5860038357326,949.1421214201046,12.443882415628082,1.3,2.6,-1.3,0.2,0.3,1.6,0.9,0.7,0.3,0.4,0,0,0,
2010-10-26,Philippines,Cambodia,0.0,0.0,AFF Championship qualification,Vientiane,Laos,1,D,0.0,2010.0,2.0,837.4321761494751,734.0646325544761,103.367543594999,2.1,1.6,0.5,0.4,0.3,1.2,2.1,-0.9,0.3,0.1,2,0,0,
2010-10-26,Panama,Cuba,0.0,3.0,Friendly,Panama City,Panama,0,A,-3.0,2010.0,1.0,1125.2629503571438,1063.2723478193598,61.99060253778407,1.9,0.9,1.0,0.6,0.2,2.3,1.0,1.3,0.5,0.3,0,0,1,
2010-10-26,Laos,Timor-Leste,6.0,1.0,AFF Championship qualification,Vientiane,Laos,0,H,5.0,2010.0,2.0,766.4193963114473,678.9913334467714,87.4280628646759,1.1,2.3,-1.2,0.3,0.2,1.2,3.6,-2.4,0.0,0.1,2,0,0,
2010-10-26,Puerto Rico,Saint Kitts and Nevis,0.0,1.0,CFU Caribbean Cup qualification,St. George's,Grenada,1,A,-1.0,2010.0,2.0,946.0559163068413,929.858142726309,16.19777358053227,1.6,1.5,0.1,0.5,0.2,1.6,1.0,0.6,0.3,0.4,0,0,0,
2010-10-26,Grenada,Guadeloupe,0.0,3.0,CFU Caribbean Cup qualification,St. George's,Grenada,0,A,-3.0,2010.0,2.0,980.8699825295282,1113.7228697398484,-132.8528872103202,1.1,2.4,-1.3,0.2,0.3,1.6,1.6,0.0,0.5,0.2,0,1,0,
2010-10-27,Botswana,Eswatini,2.0,0.0,Friendly,Lobatse,Botswana,0,H,2.0,2010.0,1.0,1036.1522673884676,820.7674290500719,215.38483833839575,1.2,0.3,0.9,0.7,0.2,1.0,1.6,-0.6,0.2,0.2,3,0,0,
2010-10-29,Suriname,Bonaire,4.0,2.0,ABCS Tournament,Willemstad,Curaçao,1,H,2.0,2010.0,2.0,979.1290607849598,1000.0,-20.870939215040153,1.4,1.4,0.0,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0,0,0,
2010-10-29,Curaçao,Aruba,3.0,0.0,ABCS Tournament,Willemstad,Curaçao,0,H,3.0,2010.0,2.0,860.0018076240451,800.3144273516875,59.687380272357586,1.2,2.4,-1.2,0.1,0.2,0.4,3.4,-3.0,0.0,0.1,0,0,1,
2010-10-31,Curaçao,Suriname,2.0,2.0,ABCS Tournament,Willemstad,Curaçao,0,D,0.0,2010.0,2.0,879.9188378338259,1000.329045559382,-120.41020772555612,1.3,2.4,-1.1,0.1,0.2,1.6,1.5,0.1,0.5,0.3,1,3,1,
2010-10-31,Aruba,Bonaire,3.0,3.0,ABCS Tournament,Willemstad,Curaçao,1,D,0.0,2010.0,2.0,780.3973971419067,978.8000152255778,-198.4026180836711,0.4,3.5,-3.1,0.0,0.1,2.0,4.0,-2.0,0.0,0.0,0,0,0,
2010-11-02,Haiti,Guyana,0.0,0.0,CFU Caribbean Cup qualification,San Fernando,Trinidad and Tobago,1,D,0.0,2010.0,2.0,982.472104723857,1025.5060345647307,-43.033929840873725,0.8,1.6,-0.8,0.1,0.5,1.4,1.1,0.3,0.5,0.2,0,0,0,
2010-11-02,Singapore,North Korea,1.0,2.0,VFF Cup,Hanoi,Vietnam,1,A,-1.0,2010.0,2.0,986.2071587769095,1033.2194280738338,-47.01226929692427,1.1,2.3,-1.2,0.2,0.1,0.6,2.2,-1.6,0.0,0.3,0,0,0,
2010-11-04,Trinidad and Tobago,Guyana,2.0,1.0,CFU Caribbean Cup qualification,San Fernando,Trinidad and Tobago,0,H,1.0,2010.0,2.0,1041.8952026730503,1022.5484652689771,19.346737404073224,0.8,1.6,-0.8,0.2,0.3,1.3,0.9,0.4,0.5,0.3,3,0,2,
2010-11-04,Vietnam,Singapore,1.0,1.0,VFF Cup,Hanoi,Vietnam,0,D,0.0,2010.0,2.0,986.2651799724661,972.3590366002941,13.906143372171982,0.8,1.2,-0.4,0.2,0.4,1.0,2.3,-1.3,0.2,0.0,1,0,4,
2010-11-06,Trinidad and Tobago,Haiti,4.0,0.0,CFU Caribbean Cup qualification,San Fernando,Trinidad and Tobago,0,H,4.0,2010.0,2.0,1057.0051722209557,985.4296740196106,71.57549820134511,1.0,1.3,-0.3,0.3,0.3,0.6,1.4,-0.8,0.1,0.5,3,2,0,
2010-11-06,Vietnam,North Korea,0.0,2.0,VFF Cup,Hanoi,Vietnam,0,A,-2.0,2010.0,2.0,985.3050902554452,1047.0675502504494,-61.76245999500418,0.8,1.3,-0.5,0.1,0.5,0.7,2.1,-1.4,0.1,0.3,0,0,2,
2010-11-07,Yemen,Uganda,2.0,2.0,Friendly,Sana'a,Yemen,0,D,0.0,2010.0,1.0,1027.9733603374748,1144.7247511566413,-116.75139081916655,1.4,1.1,0.3,0.4,0.2,1.6,0.4,1.2,0.7,0.3,0,0,0,
2010-11-10,Antigua and Barbuda,Suriname,2.0,1.0,CFU Caribbean Cup qualification,St. John's,Antigua and Barbuda,0,H,1.0,2010.0,2.0,983.7553159516934,992.3291555027921,-8.573839551098672,1.8,1.6,0.2,0.3,0.4,1.8,1.1,0.7,0.5,0.4,0,0,0,
2010-11-10,Bahrain,Uganda,0.0,0.0,Friendly,Riffa,Bahrain,0,D,0.0,2010.0,1.0,1117.556302170587,1136.950304563441,-19.394002392853963,1.3,1.8,-0.5,0.3,0.2,1.6,0.6,1.0,0.6,0.4,0,0,0,
2010-11-10,Cuba,Dominica,4.0,2.0,CFU Caribbean Cup qualification,St. John's,Antigua and Barbuda,1,H,2.0,2010.0,2.0,1091.509637553017,874.44382986546,217.06580768755703,2.4,0.9,1.5,0.5,0.3,2.1,1.3,0.8,0.4,0.2,0,0,0,
2010-11-10,Yemen,North Korea,1.0,1.0,Friendly,Sana'a,Yemen,0,D,0.0,2010.0,1.0,1035.747806930675,1063.5492005164717,-27.80139358579663,1.6,1.2,0.4,0.4,0.3,0.8,1.9,-1.1,0.2,0.3,0,0,0,
2010-11-11,Iraq,India,2.0,0.0,Friendly,Sharjah,United Arab Emirates,1,H,2.0,2010.0,1.0,1110.0433862086763,981.3483699417484,128.69501626692795,2.1,1.0,1.1,0.8,0.0,1.5,1.5,0.0,0.4,0.1,0,0,0,
2010-11-12,Suriname,Cuba,3.0,3.0,CFU Caribbean Cup qualification,St. John's,Antigua and Barbuda,1,D,0.0,2010.0,2.0,975.9343957301693,1100.4208893642226,-124.48649363405332,1.8,1.2,0.6,0.5,0.3,2.1,1.0,1.1,0.5,0.3,0,2,0,
2010-11-12,Antigua and Barbuda,Dominica,0.0,0.0,CFU Caribbean Cup qualification,St. John's,Antigua and Barbuda,0,D,0.0,2010.0,2.0,1000.1500757243163,865.5325780542544,134.61749767006188,1.6,1.4,0.2,0.3,0.4,2.2,1.6,0.6,0.4,0.1,1,0,0,
2010-11-14,Bahrain,Syria,0.0,2.0,Friendly,Riffa,Bahrain,0,A,-2.0,2010.0,1.0,1118.8946026709307,1057.3397683130665,61.55483435786414,1.2,1.4,-0.2,0.3,0.3,1.6,1.2,0.4,0.2,0.4,0,1,3,
2010-11-14,Antigua and Barbuda,Cuba,0.0,0.0,CFU Caribbean Cup qualification,St. John's,Antigua and Barbuda,0,D,0.0,2010.0,2.0,991.2900265559979,1092.1716916690268,-100.88166511302893,1.5,1.3,0.2,0.3,0.4,2.3,1.2,1.1,0.5,0.3,0,3,0,
2010-11-14,India,Kuwait,1.0,9.0,Friendly,Abu Dhabi,United Arab Emirates,1,A,-8.0,2010.0,1.0,968.4354461300937,1125.8845614106779,-157.44911528058412,1.3,1.6,-0.3,0.3,0.1,1.5,1.3,0.2,0.4,0.4,0,0,0,
2010-11-14,Dominica,Suriname,0.0,5.0,CFU Caribbean Cup qualification,St. John's,Antigua and Barbuda,1,A,-5.0,2010.0,2.0,874.3926272225727,984.1835934253652,-109.79096620279245,2.2,1.3,0.9,0.4,0.2,2.1,1.5,0.6,0.5,0.3,0,1,0,
2010-11-16,Jordan,Cyprus,0.0,0.0,Friendly,Amman,Jordan,0,D,0.0,2010.0,1.0,1059.8692966414358,993.785789080059,66.08350756137679,1.4,1.0,0.4,0.4,0.4,1.5,2.1,-0.6,0.2,0.3,0,0,0,
2010-11-16,Cape Verde,Guinea-Bissau,2.0,1.0,Friendly,Lisbon,Portugal,1,H,1.0,2010.0,1.0,1011.9191375530287,957.7200506504628,54.19908690256591,1.2,0.7,0.5,0.4,0.3,0.8,1.0,-0.2,0.2,0.4,0,0,1,
2010-11-16,Saudi Arabia,Uganda,0.0,0.0,Friendly,Dubai,United Arab Emirates,1,D,0.0,2010.0,1.0,1231.0022052435388,1135.6120040630974,95.39020118044141,1.4,0.8,0.6,0.5,0.3,1.4,0.6,0.8,0.5,0.5,0,0,0,
2010-11-16,Scotland,Faroe Islands,3.0,0.0,Friendly,Aberdeen,Scotland,0,H,3.0,2010.0,1.0,1046.945409159731,743.897305403896,303.0481037558351,0.7,1.4,-0.7,0.3,0.1,0.6,2.7,-2.1,0.1,0.2,2,0,0,
2010-11-17,Albania,North Macedonia,0.0,0.0,Friendly,Korçë,Albania,0,D,0.0,2010.0,1.0,1015.4803525855406,1053.506063658779,-38.02571107323854,0.8,0.8,0.0,0.5,0.3,1.5,0.8,0.7,0.5,0.3,0,1,0,
2010-11-17,Argentina,Brazil,1.0,0.0,Friendly,Doha,Qatar,1,H,1.0,2010.0,1.0,1362.7852042899851,1466.6144157552785,-103.82921146529338,2.4,0.8,1.6,0.8,0.0,2.4,0.5,1.9,0.8,0.1,0,3,1,
2010-11-17,Austria,Greece,1.0,2.0,Friendly,Vienna,Austria,0,A,-1.0,2010.0,1.0,1065.288452695022,1159.3037395985737,-94.01528690355167,1.6,1.7,-0.1,0.4,0.2,0.9,1.1,-0.2,0.4,0.3,0,0,0,
2010-11-17,Botswana,Tunisia,1.0,0.0,African Cup of Nations qualification,Gaborone,Botswana,0,H,1.0,2010.0,2.0,1045.1307178591765,1146.2994754209083,-101.16875756173181,1.2,0.3,0.9,0.7,0.2,1.8,1.3,0.5,0.3,0.5,1,0,0,
2010-11-17,Bulgaria,Serbia,0.0,1.0,Friendly,Sofia,Bulgaria,0,A,-1.0,2010.0,1.0,1114.266598768458,1158.5156012895327,-44.24900252107477,1.5,1.4,0.1,0.4,0.1,1.1,1.4,-0.3,0.3,0.2,0,1,0,
2010-11-17,Burkina Faso,Guinea,2.0,1.0,Friendly,Mantes-la-Ville,France,1,H,1.0,2010.0,1.0,1082.6351142298383,1099.3612574993713,-16.72614326953294,1.2,1.5,-0.3,0.4,0.2,1.7,1.8,-0.1,0.4,0.1,2,0,0,
2010-11-17,China,Latvia,1.0,0.0,Friendly,Kunming,China,0,H,1.0,2010.0,1.0,1166.29713502844,964.4539288613026,201.84320616713728,1.4,1.1,0.3,0.5,0.2,0.5,1.2,-0.7,0.1,0.4,0,0,0,
2010-11-17,Colombia,Peru,1.0,1.0,Friendly,Bogotá,Colombia,0,D,0.0,2010.0,1.0,1162.777639171126,1063.988306941849,98.78933222927708,1.2,1.0,0.2,0.4,0.3,1.2,0.9,0.3,0.6,0.0,1,0,2,
