date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,result,goal_difference,year,tournament_weight,elo_home,elo_away,elo_diff,home_scored,home_conceded,home_goal_diff,home_win_rate,home_draw_rate,away_scored,away_conceded,away_goal_diff,away_win_rate,away_draw_rate,h2h_home_wins,h2h_away_wins,h2h_draws
2010-08-11,Panama,Venezuela,3.0,1.0,Friendly,Panama City,Panama,False,H,2.0,2010,1.0,1044.5584103211336,1176.4707354389159,-131.9123251177823,1.4,1.7,-0.3,0.2,0.2,1.2,0.7,0.5,0.4,0.4,1,0,1
2010-08-11,Paraguay,Costa Rica,2.0,0.0,Friendly,Asunción,Paraguay,False,H,2.0,2010,1.0,1182.2517941053175,1143.467366083348,38.78442802196946,1.0,0.7,0.3,0.3,0.5,1.1,1.6,-0.5,0.2,0.2,0,0,0
2010-08-11,Poland,Cameroon,0.0,3.0,Friendly,Szczecin,Poland,False,A,-3.0,2010,1.0,1135.5193584312387,1122.1717953717364,13.347563059502363,1.2,1.2,0.0,0.4,0.2,1.0,1.8,-0.8,0.0,0.4,0,0,0
2010-08-11,Russia,Bulgaria,1.0,0.0,Friendly,Saint Petersburg,Russia,False,H,1.0,2010,1.0,1193.510471608832,1110.0585044383895,83.45196717044246,1.6,0.9,0.7,0.5,0.2,1.9,1.6,0.3,0.4,0.2,0,0,0
2010-08-11,Saudi Arabia,Togo,1.0,0.0,Friendly,Riyadh,Saudi Arabia,False,H,1.0,2010,1.0,1230.819662851007,975.901274587104,254.918388263903,1.1,0.9,0.2,0.3,0.5,0.7,2.4,-1.7,0.1,0.3,1,0,0
2010-08-11,Senegal,Cape Verde,1.0,0.0,Friendly,Dakar,Senegal,False,H,1.0,2010,1.0,1098.3907311519515,1009.8982509379576,88.49248021399387,0.9,1.4,-0.5,0.2,0.3,1.6,0.7,0.9,0.6,0.2,0,0,0
2010-08-11,Serbia,Greece,0.0,1.0,Friendly,Belgrade,Serbia,False,A,-1.0,2010,1.0,1236.6561164727927,1120.0206194603254,116.63549701246734,1.4,0.7,0.7,0.6,0.1,1.2,1.4,-0.2,0.4,0.2,0,0,0
2010-08-11,Slovakia,Croatia,1.0,1.0,Friendly,Bratislava,Slovakia,False,D,0.0,2010,1.0,1103.9548741348817,1278.4436364813073,-174.48876234642557,1.2,1.1,0.1,0.4,0.2,1.9,0.9,1.0,0.8,0.1,0,1,0
2010-08-11,Slovenia,Australia,2.0,0.0,Friendly,Ljubljana,Slovenia,False,H,2.0,2010,1.0,1124.4959548011389,1266.8839779402906,-142.38802313915176,2.0,0.7,1.3,0.7,0.1,1.3,1.3,0.0,0.6,0.2,0,0,0
2010-08-11,South Africa,Ghana,1.0,0.0,Friendly,Johannesburg,South Africa,False,H,1.0,2010,1.0,1189.476096030233,1193.399379854578,-3.923283824344935,1.8,0.7,1.1,0.6,0.3,0.9,1.1,-0.2,0.4,0.2,1,0,0
2010-08-11,Sweden,Scotland,3.0,0.0,Friendly,Solna,Sweden,False,H,3.0,2010,1.0,1193.9382842676491,1078.8048914755552,115.1333927920939,1.5,0.7,0.8,0.7,0.1,0.5,1.5,-1.0,0.3,0.1,0,0,0
2010-08-11,Tanzania,Kenya,1.0,1.0,Friendly,Dar es Salaam,Tanzania,False,D,0.0,2010,1.0,969.425151192107,923.8848709788122,45.540280213294864,1.1,1.6,-0.5,0.3,0.0,0.8,1.9,-1.1,0.2,0.0,1,1,1
2010-08-11,Trinidad and Tobago,Jamaica,1.0,3.0,Friendly,Macoya,Trinidad and Tobago,False,A,-2.0,2010,1.0,1089.231959851249,1131.171981982572,-41.940022131323076,1.0,2.3,-1.3,0.2,0.1,0.8,0.7,0.1,0.4,0.2,0,0,3
2010-08-11,Turkey,Romania,2.0,0.0,Friendly,Istanbul,Turkey,False,H,2.0,2010,1.0,1200.306180625378,1153.2458195128982,47.06036111247977,1.7,0.9,0.8,0.6,0.1,1.2,1.4,-0.2,0.4,0.2,0,1,0
2010-08-11,Ukraine,Netherlands,1.0,1.0,Friendly,Donetsk,Ukraine,False,D,0.0,2010,1.0,1224.164055682426,1436.4017097039316,-212.2376540215057,2.0,0.6,1.4,0.6,0.2,2.4,0.9,1.5,0.9,0.0,0,1,0
2010-08-11,Wales,Luxembourg,5.0,1.0,Friendly,Llanelli,Wales,False,H,4.0,2010,1.0,1049.2931499965875,726.9022586144456,322.39089138214194,1.0,1.2,-0.2,0.4,0.0,0.3,2.2,-1.9,0.0,0.3,1,0,0
2010-08-11,Mauritania,Palestine,0.0,0.0,Friendly,Nouakchott,Mauritania,False,D,0.0,2010,1.0,851.5839895699506,866.0897493681475,-14.505759798196891,1.4,2.1,-0.7,0.2,0.2,0.5,1.8,-1.3,0.0,0.5,0,0,0
2010-08-11,Malta,North Macedonia,1.0,1.0,Friendly,Attard,Malta,False,D,0.0,2010,1.0,734.7540973897143,1106.1948352399452,-371.4407378502309,0.5,2.3,-1.8,0.1,0.0,1.7,1.1,0.6,0.6,0.1,0,0,0
2010-08-11,Thailand,Singapore,1.0,0.0,Friendly,Bangkok,Thailand,False,H,1.0,2010,1.0,1079.7862011055572,998.5440896515404,81.24211145401682,1.2,1.2,0.0,0.4,0.2,1.5,2.4,-0.9,0.3,0.1,3,2,1
2010-08-11,Malawi,Botswana,1.0,1.0,African Cup of Nations qualification,Blantyre,Malawi,False,D,0.0,2010,2.0,970.228211356911,1013.8669581829216,-43.638746826010674,0.8,1.1,-0.3,0.2,0.3,0.9,0.5,0.4,0.6,0.2,1,0,1
2010-08-11,Albania,Uzbekistan,1.0,0.0,Friendly,Durrës,Albania,False,H,1.0,2010,1.0,999.5724919953534,1052.8972548825616,-53.32476288720818,1.3,1.2,0.1,0.4,0.3,1.1,1.0,0.1,0.3,0.2,0,0,0
2010-08-11,Algeria,Gabon,1.0,2.0,Friendly,Algiers,Algeria,False,A,-1.0,2010,1.0,1085.7784752782743,1133.065848253252,-47.28737297497764,0.4,1.5,-1.1,0.2,0.2,1.2,0.9,0.3,0.4,0.2,0,1,1
2010-08-11,Angola,Uruguay,0.0,2.0,Friendly,Lisbon,Portugal,True,A,-2.0,2010,1.0,1026.4841446864589,1262.267583889098,-235.7834392026391,0.9,1.0,-0.1,0.1,0.6,1.9,1.1,0.8,0.5,0.3,0,0,0
2010-08-11,Armenia,Iran,1.0,3.0,Friendly,Yerevan,Armenia,False,A,-2.0,2010,1.0,886.9555303741802,1171.4814758419714,-284.5259454677912,1.0,1.8,-0.8,0.2,0.2,1.1,0.8,0.3,0.5,0.2,0,0,0
2010-08-11,Austria,Switzerland,0.0,1.0,Friendly,Klagenfurt,Austria,False,A,-1.0,2010,1.0,1048.4787830086127,1174.4222948853787,-125.94351187676602,1.2,1.7,-0.5,0.4,0.1,0.8,0.9,-0.1,0.2,0.4,1,1,0
2010-08-11,Mali,Guinea,0.0,2.0,Friendly,Marignane,France,True,A,-2.0,2010,1.0,1085.1491042280911,1038.4340239164674,46.71508031162375,1.3,1.3,0.0,0.3,0.3,1.7,2.5,-0.8,0.2,0.2,0,0,0
2010-08-11,Azerbaijan,Kuwait,1.0,1.0,Friendly,Baku,Azerbaijan,False,D,0.0,2010,1.0,956.6807295044597,1125.4016263348192,-168.7208968303595,1.1,1.1,0.0,0.4,0.3,1.8,0.8,1.0,0.4,0.6,0,0,1
2010-08-11,Benin,Niger,0.0,0.0,Friendly,Porto-Novo,Benin,False,D,0.0,2010,1.0,990.3222085962309,893.1655759435765,97.15663265265437,0.9,1.3,-0.4,0.3,0.3,1.1,1.9,-0.8,0.2,0.2,2,1,0
2010-08-11,Bolivia,Colombia,1.0,1.0,Friendly,La Paz,Bolivia,False,D,0.0,2010,1.0,992.0064425207229,1144.7323873178148,-152.72594479709187,1.0,2.4,-1.4,0.2,0.0,1.5,1.4,0.1,0.5,0.1,0,1,1
2010-08-11,Chad,Tunisia,1.0,3.0,African Cup of Nations qualification,N'Djamena,Chad,False,A,-2.0,2010,2.0,882.9947789763643,1142.3522830281668,-259.3575040518025,1.0,1.8,-0.8,0.2,0.2,1.2,1.1,0.1,0.2,0.4,0,0,0
2010-08-11,China,Bahrain,1.0,1.0,Friendly,Nanning,China,False,D,0.0,2010,1.0,1196.8486042039694,1133.358418991468,63.4901852125015,1.5,0.5,1.0,0.6,0.3,1.6,1.3,0.3,0.3,0.3,0,0,0
2010-08-11,Burkina Faso,Congo,3.0,0.0,Friendly,Senlis,France,True,H,3.0,2010,1.0,1038.0288905628279,998.1626794619413,39.86621110088663,1.1,1.6,-0.5,0.4,0.2,0.9,1.1,-0.2,0.2,0.5,0,0,0
2010-08-11,Czech Republic,Latvia,4.0,1.0,Friendly,Liberec,Czech Republic,False,H,3.0,2010,1.0,1143.1771344511328,988.834277609569,154.34285684156384,1.9,1.0,0.9,0.4,0.3,1.0,1.4,-0.4,0.2,0.4,0,0,0
2010-08-11,Lithuania,Belarus,0.0,2.0,Friendly,Kaunas,Lithuania,False,A,-2.0,2010,1.0,1018.0796467239925,1065.3334703371506,-47.25382361315815,0.7,1.2,-0.5,0.3,0.1,1.1,1.0,0.1,0.3,0.3,1,0,0
2010-08-11,South Korea,Nigeria,2.0,1.0,Friendly,Suwon,South Korea,False,H,1.0,2010,1.0,1240.5787177355858,1205.989342775668,34.58937495991768,1.5,1.1,0.4,0.5,0.1,1.3,1.0,0.3,0.3,0.4,0,0,1
2010-08-11,Cyprus,Andorra,1.0,0.0,Friendly,Larnaca,Cyprus,False,H,1.0,2010,1.0,993.8314502434009,637.9044488168472,355.9270014265537,1.3,1.9,-0.6,0.2,0.3,0.3,3.9,-3.6,0.0,0.0,0,0,0
2010-08-11,Republic of Ireland,Argentina,0.0,1.0,Friendly,Dublin,Republic of Ireland,False,A,-1.0,2010,1.0,1199.2192844008014,1340.913742921371,-141.6944585205697,1.1,1.1,0.0,0.4,0.3,2.5,0.9,1.6,0.9,0.0,0,0,0
2010-08-11,Iceland,Liechtenstein,1.0,1.0,Friendly,Reykjavík,Iceland,False,D,0.0,2010,1.0,980.022886311802,698.957819856828,281.06506645497404,1.3,0.5,0.8,0.4,0.5,0.2,2.5,-2.3,0.0,0.1,1,1,1
2010-08-11,Kazakhstan,Oman,3.0,1.0,Friendly,Astana,Kazakhstan,False,H,2.0,2010,1.0,842.7686282116313,1179.7965130650796,-337.0278848534483,1.0,2.7,-1.7,0.2,0.0,1.1,1.0,0.1,0.4,0.2,0,0,0
2010-08-11,Estonia,Faroe Islands,2.0,1.0,UEFA Euro qualification,Tallinn,Estonia,False,H,1.0,2010,3.0,970.7744519920277,744.3190402340927,226.45541175793505,0.6,0.9,-0.3,0.3,0.3,0.6,1.9,-1.3,0.2,0.1,1,0,0
2010-08-11,England,Hungary,2.0,1.0,Friendly,London,England,False,H,1.0,2010,1.0,1337.626790689891,1022.2375802957586,315.38921039413253,1.4,1.0,0.4,0.5,0.2,0.7,2.0,-1.3,0.2,0.1,1,0,0
2010-08-11,Egypt,DR Congo,6.0,3.0,Friendly,Cairo,Egypt,False,H,3.0,2010,1.0,1281.765615956637,983.9521814503953,297.8134345062417,1.8,0.7,1.1,0.7,0.1,1.5,2.0,-0.5,0.3,0.1,3,0,0
2010-08-11,Denmark,Germany,2.0,2.0,Friendly,Copenhagen,Denmark,False,D,0.0,2010,1.0,1154.0242567941762,1379.9127962759883,-225.88853948181213,0.9,1.2,-0.3,0.3,0.1,2.5,0.6,1.9,0.8,0.0,1,0,0
2010-08-11,Finland,Belgium,1.0,0.0,Friendly,Turku,Finland,False,H,1.0,2010,1.0,1037.3583473467547,1055.831713927943,-18.473366581188202,0.8,1.3,-0.5,0.3,0.3,1.1,1.8,-0.7,0.4,0.0,1,0,1
2010-08-18,Ethiopia,Kenya,0.0,3.0,Friendly,Addis Ababa,Ethiopia,False,A,-3.0,2010,1.0,968.8169008690444,927.012789218253,41.804111650791356,1.0,1.5,-0.5,0.2,0.1,0.9,1.9,-1.0,0.2,0.1,2,1,0
2010-08-20,Madagascar,Mayotte,0.0,0.0,Friendly,Mahajanga,Madagascar,False,D,0.0,2010,1.0,935.5862063445877,862.9600335446263,72.62617279996141,1.0,1.3,-0.3,0.3,0.3,1.2,2.6,-1.4,0.1,0.3,2,0,2
2010-08-26,Saint Lucia,Martinique,1.0,3.0,Friendly,Vieux Fort,Saint Lucia,False,A,-2.0,2010,1.0,838.8099705605753,1032.487100602051,-193.67713004147572,0.8,4.1,-3.3,0.1,0.0,0.9,0.9,0.0,0.3,0.5,0,0,0
2010-08-28,Saint Kitts and Nevis,Antigua and Barbuda,1.0,1.0,Friendly,Basseterre,Saint Kitts and Nevis,False,D,0.0,2010,1.0,941.7565576205249,986.6149062975175,-44.85834867699259,1.6,1.8,-0.2,0.2,0.2,1.9,1.8,0.1,0.4,0.3,1,4,0
2010-08-28,Saint Lucia,Martinique,1.0,1.0,Friendly,Vieux Fort,Saint Lucia,False,D,0.0,2010,1.0,828.9315944702462,1042.36547669238,-213.4338822221339,0.7,4.1,-3.4,0.1,0.0,1.1,1.0,0.1,0.3,0.5,0,1,0
2010-08-29,Ethiopia,Chad,1.0,0.0,Friendly,Addis Ababa,Ethiopia,False,H,1.0,2010,1.0,941.9430304590041,875.655795122842,66.2872353361621,1.0,1.7,-0.7,0.2,0.1,1.0,1.9,-0.9,0.2,0.2,0,0,0
2010-08-29,Madagascar,Comoros,1.0,0.0,Friendly,Mahajanga,Madagascar,False,H,1.0,2010,1.0,930.6411843525658,796.9026469798686,133.73853737269724,0.9,1.2,-0.3,0.3,0.3,0.5,2.3,-1.8,0.1,0.2,3,0,0
2010-09-02,Israel,Malta,3.0,1.0,UEFA Euro qualification,Ramat Gan,Israel,False,H,2.0,2010,3.0,1121.6968962427502,753.6929541104632,368.00394213228697,1.6,1.3,0.3,0.3,0.3,0.6,2.3,-1.7,0.1,0.1,0,0,0
2010-09-03,Algeria,Tanzania,1.0,1.0,African Cup of Nations qualification,Blida,Algeria,False,D,0.0,2010,2.0,1071.9427916077916,966.2972329526661,105.64555865512546,0.5,1.7,-1.2,0.2,0.1,1.1,1.5,-0.4,0.3,0.1,0,0,0
2010-09-03,Venezuela,Colombia,0.0,2.0,Friendly,Puerto la Cruz,Venezuela,False,A,-2.0,2010,1.0,1149.2222456757906,1134.813265416386,14.408980259404643,1.0,0.9,0.1,0.3,0.4,1.5,1.5,0.0,0.4,0.2,2,2,1
2010-09-03,Switzerland,Australia,0.0,0.0,Friendly,St. Gallen,Switzerland,False,D,0.0,2010,1.0,1184.8637441494948,1239.1174848957382,-54.253740746243466,0.7,0.7,0.0,0.3,0.3,1.2,1.5,-0.3,0.5,0.2,0,0,0
2010-09-03,Sweden,Hungary,2.0,0.0,UEFA Euro qualification,Solna,Sweden,False,H,2.0,2010,3.0,1210.2640272345884,1017.758490516398,192.50553671819046,1.6,0.6,1.0,0.7,0.1,0.5,2.2,-1.7,0.1,0.1,3,0,0
2010-09-03,Slovenia,Northern Ireland,0.0,1.0,UEFA Euro qualification,Maribor,Slovenia,False,A,-1.0,2010,3.0,1152.2624478456912,979.1114674859073,173.15098035978394,1.9,0.7,1.2,0.7,0.1,0.2,1.4,-1.2,0.0,0.3,1,1,0
2010-09-03,Slovakia,North Macedonia,1.0,0.0,UEFA Euro qualification,Bratislava,Slovakia,False,H,1.0,2010,3.0,1115.0875265397756,1087.2559785191963,27.83154802057925,1.2,1.2,0.0,0.3,0.3,1.6,1.2,0.4,0.5,0.2,0,0,0
2010-09-03,San Marino,Netherlands,0.0,5.0,UEFA Euro qualification,Serravalle,San Marino,False,A,-5.0,2010,3.0,627.5134175988414,1423.327983968881,-795.8145663700395,0.1,4.7,-4.6,0.0,0.0,2.3,0.9,1.4,0.8,0.1,0,0,0
2010-09-03,Romania,Albania,1.0,1.0,UEFA Euro qualification,Piatra Neamţ,Romania,False,D,0.0,2010,3.0,1135.9383850538127,1018.0090855833905,117.92929947042217,1.1,1.6,-0.5,0.3,0.2,1.4,0.9,0.5,0.5,0.3,2,0,0
2010-09-03,Qatar,Bahrain,1.0,1.0,Friendly,Doha,Qatar,False,D,0.0,2010,1.0,1078.4772783621079,1137.695990237016,-59.218711874908195,1.2,1.7,-0.5,0.2,0.3,1.7,1.4,0.3,0.3,0.3,0,3,1
2010-09-03,Portugal,Cyprus,4.0,4.0,UEFA Euro qualification,Guimarães,Portugal,False,D,0.0,2010,3.0,1275.917731229029,997.4847477623948,278.43298346663414,1.7,0.2,1.5,0.6,0.3,1.2,1.8,-0.6,0.2,0.3,0,0,0
2010-09-03,Panama,Costa Rica,2.0,2.0,Friendly,Panama City,Panama,False,D,0.0,2010,1.0,1071.8069000842588,1125.6907494159607,-53.88384933170187,1.6,1.5,0.1,0.3,0.2,1.1,1.5,-0.4,0.2,0.2,1,2,3
2010-09-03,Oman,Malaysia,3.0,0.0,Friendly,Doha,Qatar,True,H,3.0,2010,1.0,1144.822038612808,967.5874721011605,177.23456651164747,1.0,1.2,-0.2,0.3,0.2,1.3,1.0,0.3,0.3,0.3,0,0,0
2010-09-03,Montenegro,Wales,1.0,0.0,UEFA Euro qualification,Podgorica,Montenegro,False,H,1.0,2010,3.0,1041.6793270402575,1055.7822558643488,-14.10292882409135,1.1,1.2,-0.1,0.4,0.2,1.5,1.1,0.4,0.5,0.0,1,0,0
2010-09-03,Moldova,Finland,2.0,0.0,UEFA Euro qualification,Chișinău,Moldova,False,H,2.0,2010,3.0,915.5954000982363,1054.2082765186008,-138.6128764203645,1.4,1.4,0.0,0.2,0.5,0.9,1.0,-0.1,0.4,0.3,0,0,0
2010-09-03,Lithuania,Scotland,0.0,0.0,UEFA Euro qualification,Kaunas,Lithuania,False,D,0.0,2010,3.0,1000.7831461925796,1062.479148508616,-61.696002316036356,0.7,1.3,-0.6,0.3,0.1,0.5,1.8,-1.3,0.3,0.0,0,2,0
2010-09-03,Luxembourg,Bosnia and Herzegovina,0.0,3.0,UEFA Euro qualification,Luxembourg,Luxembourg,False,A,-3.0,2010,3.0,720.4131527466843,1068.6302352497578,-348.21708250307347,0.4,2.3,-1.9,0.0,0.3,1.3,1.7,-0.4,0.3,0.2,0,0,0
2010-09-03,Estonia,Italy,1.0,2.0,UEFA Euro qualification,Tallinn,Estonia,False,A,-1.0,2010,3.0,977.6084605112948,1214.5313812887687,-236.9229207774739,0.8,0.7,0.1,0.4,0.3,1.0,1.1,-0.1,0.2,0.5,0,0,0
2010-09-03,Latvia,Croatia,0.0,3.0,UEFA Euro qualification,Riga,Latvia,False,A,-3.0,2010,3.0,974.8458347435009,1267.3109840764134,-292.4651493329126,1.0,1.8,-0.8,0.1,0.4,1.7,0.9,0.8,0.7,0.2,0,0,0
2010-09-03,Kuwait,Syria,3.0,0.0,Friendly,Kuwait City,Kuwait,False,H,3.0,2010,1.0,1114.5840726601066,1132.448622277251,-17.86454961714435,1.8,0.9,0.9,0.3,0.7,1.5,0.8,0.7,0.3,0.5,2,2,1
2010-09-03,Kazakhstan,Turkey,0.0,3.0,UEFA Euro qualification,Astana,Kazakhstan,False,A,-3.0,2010,3.0,877.7431026639028,1217.6136150844634,-339.87051242056054,1.2,2.5,-1.3,0.3,0.0,1.9,0.8,1.1,0.7,0.1,0,0,0
2010-09-03,Iceland,Norway,1.0,2.0,UEFA Euro qualification,Reykjavík,Iceland,False,A,-1.0,2010,3.0,963.9663624002386,1179.13985991425,-215.1734975140115,1.3,0.5,0.8,0.4,0.5,1.4,0.7,0.7,0.7,0.1,0,0,2
2010-09-03,Greece,Georgia,1.0,1.0,UEFA Euro qualification,Piraeus,Greece,False,D,0.0,2010,3.0,1141.198806277017,892.1815138766092,249.01729240040777,0.8,1.2,-0.4,0.4,0.2,0.8,1.9,-1.1,0.1,0.3,1,0,0
2010-09-03,France,Belarus,0.0,1.0,UEFA Euro qualification,Saint-Denis,France,False,A,-1.0,2010,3.0,1189.1903346638567,1082.6299708685635,106.56036379529314,0.7,1.2,-0.5,0.2,0.3,1.3,0.9,0.4,0.4,0.3,0,0,0
2010-09-03,Faroe Islands,Serbia,0.0,3.0,UEFA Euro qualification,Tórshavn,Faroe Islands,False,A,-3.0,2010,3.0,737.4850317148256,1215.4779296561012,-477.9928979412756,0.7,2.0,-1.3,0.2,0.1,1.3,0.8,0.5,0.5,0.1,0,2,0
2010-09-03,Liechtenstein,Spain,0.0,4.0,UEFA Euro qualification,Vaduz,Liechtenstein,False,A,-4.0,2010,3.0,715.0143437683914,1509.5712880042329,-794.5569442358415,0.3,2.4,-2.1,0.0,0.2,1.6,0.3,1.3,0.8,0.1,0,2,0
2010-09-03,England,Bulgaria,4.0,0.0,UEFA Euro qualification,London,England,False,H,4.0,2010,3.0,1342.1058804692516,1097.8293692046293,244.2765112646223,1.6,1.0,0.6,0.6,0.2,1.8,1.6,0.2,0.4,0.1,0,0,0
2010-09-03,China,Iran,0.0,2.0,Friendly,Zhengzhou,China,False,A,-2.0,2010,1.0,1192.5110329584213,1177.9917180061632,14.519314952258128,1.5,0.6,0.9,0.5,0.4,1.4,0.9,0.5,0.6,0.1,1,2,1
2010-09-03,Belgium,Germany,0.0,1.0,UEFA Euro qualification,Brussels,Belgium,False,A,-1.0,2010,3.0,1038.9817847560969,1366.1901406697461,-327.20835591364926,1.1,1.5,-0.4,0.4,0.0,2.4,0.8,1.6,0.7,0.1,0,1,0
2010-09-03,Armenia,Republic of Ireland,0.0,1.0,UEFA Euro qualification,Yerevan,Armenia,False,A,-1.0,2010,3.0,880.4452882099883,1189.4053343992912,-308.96004618930283,1.1,2.1,-1.0,0.2,0.1,1.1,0.9,0.2,0.4,0.3,0,0,0
2010-09-03,Andorra,Russia,0.0,2.0,UEFA Euro qualification,Sant Julià de Lòria,Andorra,False,A,-2.0,2010,3.0,634.2511512978533,1205.7396068425921,-571.4884555447388,0.3,3.6,-3.3,0.0,0.0,1.6,0.9,0.7,0.5,0.2,0,2,0
2010-09-04,Poland,Ukraine,1.0,1.0,Friendly,Łódź,Poland,False,D,0.0,2010,1.0,1110.5977947717438,1237.2377814174765,-126.63998664573273,1.2,1.3,-0.1,0.4,0.2,2.1,0.4,1.7,0.6,0.3,0,1,0
2010-09-04,Morocco,Central African Republic,0.0,0.0,African Cup of Nations qualification,Rabat,Morocco,False,D,0.0,2010,2.0,1141.8206477859687,891.8050304051402,250.01561738082853,0.8,1.0,-0.2,0.2,0.5,0.5,1.6,-1.1,0.0,0.3,0,0,0
2010-09-04,South Africa,Niger,2.0,0.0,African Cup of Nations qualification,Nelspruit,South Africa,False,H,2.0,2010,2.0,1205.6567622482553,899.7072843015817,305.9494779466736,1.9,0.7,1.2,0.7,0.2,1.0,1.8,-0.8,0.2,0.2,0,0,0
2010-09-04,Ivory Coast,Rwanda,3.0,0.0,African Cup of Nations qualification,Abidjan,Ivory Coast,False,H,3.0,2010,2.0,1254.0812317332534,953.328684572599,300.75254716065444,1.4,1.1,0.3,0.4,0.3,0.7,1.5,-0.8,0.3,0.1,1,0,0
2010-09-04,Thailand,India,1.0,0.0,Friendly,Bangkok,Thailand,False,H,1.0,2010,1.0,1092.1115943085983,1010.0239172408257,82.08767706777269,1.0,1.1,-0.1,0.4,0.2,1.5,1.0,0.5,0.5,0.2,0,0,0
2010-09-04,Tunisia,Malawi,2.0,2.0,African Cup of Nations qualification,Radès,Tunisia,False,D,0.0,2010,2.0,1149.691266881689,973.2269165978179,176.4643502838711,1.4,1.2,0.2,0.2,0.4,0.9,1.1,-0.2,0.2,0.4,0,0,0
2010-09-04,Uganda,Angola,3.0,0.0,African Cup of Nations qualification,Kampala,Uganda,False,H,3.0,2010,2.0,1142.403421544143,1018.2968262768707,124.10659526727227,1.6,0.7,0.9,0.7,0.2,0.8,1.1,-0.3,0.1,0.5,1,0,1
2010-09-04,Sudan,Congo,2.0,0.0,African Cup of Nations qualification,Khartoum,Sudan,False,H,2.0,2010,2.0,911.7037970850405,976.9045170941189,-65.2007200090784,0.5,2.2,-1.7,0.0,0.2,0.8,1.2,-0.4,0.2,0.5,1,1,0
2010-09-04,Mexico,Ecuador,1.0,2.0,Friendly,Zapopan,Mexico,False,A,-1.0,2010,1.0,1288.072379061628,1111.5846009642742,176.48777809735384,1.5,1.3,0.2,0.4,0.2,0.9,1.2,-0.3,0.3,0.2,3,0,1
2010-09-04,Guatemala,Nicaragua,5.0,0.0,Friendly,Fort Lauderdale,United States,True,H,5.0,2010,1.0,972.1882106378257,835.0096892510916,137.17852138673413,0.5,1.9,-1.4,0.2,0.1,0.6,2.6,-2.0,0.1,0.2,1,1,0
2010-09-04,Japan,Paraguay,1.0,0.0,Friendly,Yokohama,Japan,False,H,1.0,2010,1.0,1219.9981926351372,1200.0284107727048,19.969781862432455,0.8,1.4,-0.6,0.3,0.1,1.1,0.6,0.5,0.4,0.4,0,0,2
2010-09-04,Guinea-Bissau,Kenya,1.0,0.0,African Cup of Nations qualification,Bissau,Guinea-Bissau,False,H,1.0,2010,2.0,956.4506250061738,953.8866596282933,2.5639653778805496,0.9,1.1,-0.2,0.2,0.4,1.2,1.8,-0.6,0.3,0.1,0,0,0
2010-09-04,Gambia,Namibia,3.0,1.0,African Cup of Nations qualification,Bakau,Gambia,False,H,2.0,2010,2.0,1003.6918561491956,941.02199432543,62.66986182376559,1.2,1.1,0.1,0.4,0.4,1.1,0.7,0.4,0.2,0.6,0,0,0
2010-09-04,Mauritius,Cameroon,1.0,3.0,African Cup of Nations qualification,Mapou,Mauritius,False,A,-2.0,2010,2.0,760.7206090714934,1147.0933590312313,-386.3727499597379,0.4,3.1,-2.7,0.0,0.1,1.1,1.6,-0.5,0.1,0.3,0,2,0
2010-09-04,El Salvador,Honduras,2.0,2.0,Friendly,Los Angeles,United States,True,D,0.0,2010,1.0,1012.9078140419415,1133.3923959689628,-120.48458192702128,0.6,1.6,-1.0,0.1,0.0,0.6,1.4,-0.8,0.1,0.3,1,7,0
2010-09-04,Cape Verde,Mali,1.0,0.0,African Cup of Nations qualification,Praia,Cape Verde,False,H,1.0,2010,2.0,997.8875843490058,1062.4760570055212,-64.58847265651536,1.5,0.8,0.7,0.5,0.2,1.2,1.5,-0.3,0.2,0.3,0,0,0
2010-09-04,Canada,Peru,0.0,2.0,Friendly,Toronto,Canada,False,A,-2.0,2010,1.0,1045.467031209701,1011.9152468520515,33.55178435764947,0.8,1.4,-0.6,0.3,0.2,0.8,1.6,-0.8,0.3,0.0,0,0,0
2010-09-04,Botswana,Togo,2.0,1.0,African Cup of Nations qualification,Gaborone,Botswana,False,H,1.0,2010,2.0,1010.8682529420147,969.9065920471642,40.961660894850525,0.9,0.2,0.7,0.6,0.3,0.7,2.3,-1.6,0.1,0.3,0,0,0
2010-09-05,Nigeria,Madagascar,2.0,0.0,African Cup of Nations qualification,Calabar,Nigeria,False,H,2.0,2010,2.0,1191.5770004958308,940.7694786180355,250.80752187779535,1.4,1.2,0.2,0.3,0.3,0.9,1.1,-0.2,0.4,0.2,0,0,0
2010-09-05,Mozambique,Libya,0.0,0.0,African Cup of Nations qualification,Maputo,Mozambique,False,D,0.0,2010,2.0,993.4357638515814,1051.9609848711086,-58.52522101952718,0.6,1.5,-0.9,0.3,0.1,1.9,0.9,1.0,0.5,0.2,0,0,0
2010-09-05,Liberia,Zimbabwe,1.0,1.0,African Cup of Nations qualification,Paynesville,Liberia,False,D,0.0,2010,2.0,869.6625736047314,950.1789315276737,-80.51635792294235,1.1,1.8,-0.7,0.2,0.3,0.9,2.2,-1.3,0.3,0.2,0,0,0
2010-09-05,Jamaica,Costa Rica,1.0,0.0,Friendly,Kingston,Jamaica,False,H,1.0,2010,1.0,1148.7693788809538,1121.9981436433561,26.771235237597693,0.7,0.7,0.0,0.4,0.2,1.3,1.6,-0.3,0.2,0.3,0,1,1
